Name;Done;Race;Class;Level;Caster level;BAB;Str;Dex;Con;Int;Wis;Cha;Acrobatics;Appraise;Bluff;Climb;Craft;Diplomacy;Disable Device;Disguise;Escape Artist;Fly;Handle Animal;Heal;Intimidate;Knowledge (arcana);Knowledge (dungeoneering);Knowledge (engineering);Knowledge (geography);Knowledge (history);Knowledge (local);Knowledge (nature);Knowledge (nobility);Knowledge (planes);Knowledge (religion);Linguistics;Perception;Perform;Profession;Ride;Sense Motive;Sleight of Hand;Spellcraft;Stealth;Survival;Swim;Use Magic Device;Fortitude;Reflex;Will;Or_things;Feats;To sort;Special;Prerequisite;Description
Evolved Companion;TRUE;;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;animal companion class feature;Cha 13, animal companion class feature;Companion gains a 1-point eidolon evolution
Evolved Familiar;TRUE;;;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;familiar class feature;Int 13, Cha 13, familiar class feature;Familiar gains a summoner evolution
Evolved Summoned Monster;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Augmented Summoning, Spell Focus (conjuration), ability to castsummon monster I;;Augmented Summoning, Spell Focus (conjuration), ability to castsummon monster I;Summoned monster gains a 1-point eidolon evolution
Exceptional Aid;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Bonded Mind;;;Bonded Mind;Aid Another increases to +4
Exceptional Pull*;FALSE;;;0;0;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Deadly Aim;;;Dex 13, Deadly Aim, base attack bonus +3;Get more out of a weapon’s str rating, use them with a lower str modifier
Excoriating Stare*;FALSE;;Mesmerist;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Painful stare class feature;Mesmerist level 11th, painful stare class feature;Painful stare causes the sickened condition
Exhausting Critical*;FALSE;;;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Tiring Critical;;;Tiring Critical, base attack bonus +15;Whenever you score a critical hit, the target is exhausted
Exile's Path;TRUE;Half-Elf;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Half-elf;Reroll Will saves against enchantment effects
Exorcising Mutilation;FALSE;;;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Clarity of Pain, Improved Iron Will,Iron Will;;Con 15, Clarity of Pain, Improved Iron Will,Iron Will;Grievously damage yourself to fight off a dominate effect or possession
Exorcist's Rebuttal;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Improved Iron Will, Iron Will;;;Improved Iron Will, Iron Will;Damage the minds of those who try to control your own.
Exotic Heritage;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Gain a +2 bonus on skills checks with a skill of your choice, and adjust prerequisites for the Eldritch Heritage feat
Exotic Weapon Proficiency*;TRUE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Base attack bonus +1;No penalty on attacks made with one exotic weapon
Expanded Arcana;FALSE;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;see Special;Caster level 1st, see Special;Add one or two spells to list of spells known
Expanded Enhance Arrows;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Enhance arrows class feature;Enhance arrows class feature.;Add additional magic weapon properties to your enhance arrows ability
Expanded Fiendish Resistance;FALSE;Tiefling;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Tiefling;Gain extra fiendish resistances
Expanded Hunter Tactics*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Hunter tacticsACGclass feature;;Hunter tacticsACGclass feature;Grant teamwork feats to allies
Expanded Metakinesis;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Kinetic blastOAclass feature, metakinesisOAclass feature;;Kinetic blastOAclass feature, metakinesisOAclass feature;Use different metamagic with your kinetic blast
Expanded Phrenic Pool;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Phrenic pool class feature;;;Phrenic pool class feature;Gain 2 additional phrenic pool points
Expanded Preparation;FALSE;;Arcanist;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Arcanist level 1st;Gain extra spell slots
Expanded Resistance;FALSE;Gnome;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Gnome, illusion resistance racial trait;Expand your illusion resistance to another school of magic
Expanded Spell Kenning;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Spell kenning class feature;Add druid or witch spells to your spell kenning
Expanded Studies;FALSE;;;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Wis 17, hunter or warpriest level 16th;Wis 17, hunter or warpriest level 16th;Add 7th-level spells to your spell list for the purpose of using spell completion and spell trigger items
Expanded Summon Monster;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Ability to cast asummon monsterspell;Ability to cast asummon monsterspell;Expand yoursummon monsterlist to include new creatures
Expansive Trap Ability;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Ability to use ranger traps (Pathfinder RPG Ultimate Magic64) or land mines (Pathfinder Player Companion: Dungeoneer’s Handbook23);Ability to use ranger traps (Pathfinder RPG Ultimate Magic64) or land mines (Pathfinder Player Companion: Dungeoneer’s Handbook23);Expand your ranger traps and land mines to a larger area
Expeditious Sleuth;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;;;Perception 3 ranks, inspirationACGor lore master class feature;;;Perception 3 ranks, inspirationACGor lore master class feature;Search faster and gain a +2 bonus when you take 20
Experienced Ghost Hunter;FALSE;Duskwalker;;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;ghost hunter racial trait;Character level 7th, duskwalker, ghost hunter racial trait;You can use ghost hunter as a swift action
Experienced Vagabond;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;member of an underclass;Bluff 2 ranks, Knowledge (local) 2 ranks, member of an underclass;Gain bonuses when dealing with criminals and vagabonds
Experimental Spellcaster;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Ability to cast spells;Ability to cast spells;Gain access to minor wordcasting
Expert Boarder;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Affiliated with the Gray Corsairs;Affiliated with the Gray Corsairs;Gain bonuses on Acrobatics and Climb
Expert Cartographer;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Craft (maps);Craft (maps) 3 ranks;Gain a +4 bonus on Craft (maps) checks, and enhanced results when using the discovery system
Expert Driver;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Skilled Driver with the selected vehicle type;;Skilled Driver with the selected vehicle type;Maneuver a vehicle of a selected type as a move action, and you can stop immediately
Expert Explorer;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;;;;;;;Knowledge (nature) or Survival 5 ranks;Gain a +2 bonus on skills checks when using the discovery rules
Expert Salvager;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;;;;;;;;Craft (any) 2 ranks, Spellcraft 2 ranks;Gain a +4 bonus on Craft checks for certain actions while foraging or salvaging
Expert Sniper*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;;;;;;;;Stealth 3 ranks;Reduce the penalty on Stealth checks to stay hidden while sniping by 10
Expert Trainer;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;You find it easier to retrain into other classes
Exploit Lore;FALSE;;;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Monster lore class feature;Monster lore class feature, base attack bonus +11;Use your lore to gain attack and damage bonus against a single creature
Explorer;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;"You must have crossed at least 30 miles of wilderness without map or guide.";;"You must have crossed at least 30 miles of wilderness without map or guide.";Gain skills to aid getting along in the wild
Explosive Escape*;FALSE;;;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Improved Grapple, Improved Unarmed Strike;;;Dex 13, Str 13, Improved Grapple, Improved Unarmed Strike;Send your opponents flying when breaking a grapple
Explosive Weapon*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Arcing Weapon,diverse training class feature.;;Arcing Weapon,diverse training class feature.;Channel an area spell through your weapon
Expressionless;FALSE;Wyrwood;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Wyrwood;Gain a +2 bonus on Bluff checks against non wyrwood
Exquisite Sneak;FALSE;;;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;;;;;Careful Sneak;;;Dex 15, Careful Sneak, Stealth 6 ranks;Use stealth without penalty from most armor
Exsanguinate*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Blood drain universal monster ability, grab universal monster ability.;;Blood drain universal monster ability, grab universal monster ability.;Double blood drain damage once per round
Extend Resonant Power;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Caster level 7th, mental focus class feature;;Caster level 7th, mental focus class feature;Share resonant powers with an ally
Extend Spell;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Double spell duration
Extend the Bulwark*;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Extend the protection of your armor to your allies
Extended Animal Focus;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Animal focus class feature;Animal focus class feature;Add Wisdom bonus to minutes usable per day for your animal focus ability
Extended Aspects;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Shifter aspect class feature;Shifter aspect class feature;Add Wisdom bonus to minutes usable per day for your shifter aspect ability to asume a minor form
Extended Bane;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Bane class feature;Bane class feature;Bane is extended a number of rounds equal to your Wisdom
Extended Combat Meditation*;FALSE;;;9;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Combat Meditation, Meditation Master;;;Wis 13, Combat Meditation, Meditation Master, character level 9th;Increase the duration of Combat Meditation by your Wisdom modifier
Extended Scrying;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Ability to cast a spell of the scrying subschool;;Ability to cast a spell of the scrying subschool;Scrying spells have decreased cast times and increased durations
Extended Stare;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Hypnotic stare class feature;Hypnotic stare class feature;Increase hypnotic stare’s range by 10 feet
Extra Amplification;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Phrenic amplification class feature;Phrenic amplification class feature;Gain one additional phrenic amplification
Extra Arcana;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Magus arcana class feature;Magus arcana class feature;Gain an additional magus arcana
Extra Arcane Pool;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Arcane pool class feature;Arcane pool class feature;Arcane pool increases by 2
Extra Arcanist Exploit;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Arcanist exploit class feature;Arcanist exploit class feature;Gain an additional arcanist exploit
Extra Bane;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Bane class feature;Bane class feature;May use bane ability 3 additional times per day
Extra Blood Hex;FALSE;;;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;;;;;;;Int 15, two or more blood hex feats, Spellcraft 5 ranks, Use Magic Device 5 ranks;Int 15, two or more blood hex feats, Spellcraft 5 ranks, Use Magic Device 5 ranks;Use blood hexes more often
Extra Bombs;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Bomb class feature;Bomb class feature;Throw two additional bombs per day
Extra Cantrips or Orisons;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Ability to cast cantrips or orisons;Ability to cast cantrips or orisons;Gain 2 additional cantrips or orisons known
Extra Channel;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Channel energy class feature;Channel energy class feature;Channel energy two additional times per day
Extra Contingency;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Character level 19th;Character level 19th;Have two activecontingencyeffects
Extra Croaking;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Boggard, terrifying croak;Boggard, terrifying croak;Gain an extra use of terrifying croak
Extra Crystalline Dust;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Aphorite, crystalline dust racial trait;Aphorite, crystalline dust racial trait;You can use crystalline dust for 3 additional rounds per day
Extra Death Vow;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Death vow class feature;Death vow class feature;Gain two additional uses of death vow per day
Extra Discovery;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Discovery class feature;Discovery class feature;Gain one additional discovery
Extra Elemental Assault;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Suli;Suli;Increase elemental assault ability by 2 rounds
Extra Evolution;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Eidolon class feature;Eidolon class feature;Eidolon adds 1 point to its evolution pool
Extra Feature;FALSE;Skinwalker;;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Con 13, skinwalker;Gain extra features when you change shape
Extra Focus Power;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Focus power class feature;Focus power class feature;Gain one additional focus power
Extra Gnome Magic;TRUE;Gnome;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Cha 13, Gnome;Gain additional uses of your spell-like abilities
Extra Grit;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Grit class feature or the Amateur Gunslinger feat;;Grit class feature or the Amateur Gunslinger feat;Gain 2 extra grit points per day, and maximum grit increases by 2
Extra Hail of Arrows*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Hail of arrows class feature.;Hail of arrows class feature.;Gain an additional use of hail of arrows
Extra Hex;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Hex class feature;Hex class feature;Gain one additional hex
Extra Impromptu Sneak Attack*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Impromptu sneak attack class feature;Impromptu sneak attack class feature;Gain one additional impromptu sneak attack per day
Extra Inspiration;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Amateur Investigator or inspiration class feature;Amateur Investigator or inspiration class feature;Gain three uses of inspiration
Extra Investigator Talent;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Investigator talent class feature;Investigator talent class feature;Gain an additional investigator talent
Extra Investiture Points;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Investiture class feature;Investiture class feature;Gain two additional points of investiture
Extra Item Slot;FALSE;Human;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Non-humanoid body shape;Non-humanoid body shape;Learn to wear other magical items
Extra Ki;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Kipool class feature;Kipool class feature;Increase yourkipool by 2 points
Extra Lay on Hands;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Lay on hands class feature;Lay on hands class feature;Use lay on hands two additional times per day
Extra Light and Dark;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Light and dark racial trait, wayang;;Light and dark racial trait, wayang;Extend the duration of Light and Dark
Extra Martial Flexibility;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Martial flexibility class feature;Martial flexibility class feature;Gain three uses of martial flexibility
Extra Mental Focus;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Mental focus class feature;Mental focus class feature;Gain 2 additional points of mental focus
Extra Mercy;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Mercy class feature;Mercy class feature;Your lay on hands benefits from one additional mercy
Extra Mesmerist Tricks;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Mesmerist trick class feature;Mesmerist trick class feature;Implant two additional tricks per day
Extra Ninja Trick;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Ninja trickUCclass feature;;;Ninja trickUCclass feature;Gain an additional ninja trick
Extra Panache;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Amateur Swashbuckler or panache class feature;Amateur Swashbuckler or panache class feature;Gain 2 extra panache points
Extra Performance;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Bardic performance class feature;Bardic performance class feature;Use bardic performance for 6 additional rounds per day
